openalex_id,title,authors_ordered,year,publication_year,publication_date,venue,venue_name,venue_type,publisher,publication_type,doi,url,primary_url,landing_page_url,openalex_url,arxiv_id,arxiv_url,has_arxiv_version,is_arxiv_preprint,in_scope,relevance_score,relevance_reason,exclusion_reason,preliminary_task,entry_type,is_survey,is_deepfake_related,is_image_editing_related,source_query,source_database,manual_review,notes
https://openalex.org/W2963000559,Image-Image Domain Adaptation with Preserved Self-Similarity and Domain-Dissimilarity for Person Re-identification,"[""Weijian Deng"", ""Liang Zheng"", ""Qixiang Ye"", ""Guoliang Kang"", ""Yi Yang"", ""Jianbin Jiao""]",2018,2018,2018-06-01,2018 IEEE/CVF Conference on Computer Vision and Pattern Recognition,2018 IEEE/CVF Conference on Computer Vision and Pattern Recognition,,,conference,10.1109/cvpr.2018.00110,https://doi.org/10.1109/cvpr.2018.00110,https://doi.org/10.1109/cvpr.2018.00110,https://doi.org/10.1109/cvpr.2018.00110,https://openalex.org/W2963000559,,,false,false,false,0,No required generation/task combination matched.,Matched exclusion terms: person re-identification.,uncertain,method,false,false,false,source identification of generated images | which model generated this image,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2008856488,OrthoMCL: Identification of Ortholog Groups for Eukaryotic Genomes,"[""Li Li"", ""Christian J. Stoeckert"", ""David S. Roos""]",2003,2003,2003-09-01,Genome Research,Genome Research,journal,Cold Spring Harbor Laboratory Press,journal,10.1101/gr.1224503,https://doi.org/10.1101/gr.1224503,https://doi.org/10.1101/gr.1224503,https://doi.org/10.1101/gr.1224503,https://openalex.org/W2008856488,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,false,false,source identification of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2580035316,ImageJ2: ImageJ for the next generation of scientific image data,"[""Curtis Rueden"", ""Johannes Schindelin"", ""Mark Hiner"", ""Barry E. DeZonia"", ""Alison E. Walter"", ""Ellen T. Arena"", ""Kevin W. Eliceiri""]",2017,2017,2017-11-29,BMC Bioinformatics,BMC Bioinformatics,journal,BioMed Central,journal,10.1186/s12859-017-1934-z,https://doi.org/10.1186/s12859-017-1934-z,https://doi.org/10.1186/s12859-017-1934-z,https://doi.org/10.1186/s12859-017-1934-z,https://openalex.org/W2580035316,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,false,false,source identification of generated images | which model generated this image,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2805271873,CaImAn an open source tool for scalable calcium imaging data analysis,"[""Andrea Giovannucci"", ""Johannes Friedrich"", ""Pat Gunn"", ""Jérémie Kalfon"", ""Brandon Brown"", ""Sue Ann Koay"", ""Jiannis Taxidis"", ""Farzaneh Najafi"", ""Jeffrey L. Gauthier"", ""Pengcheng Zhou"", ""Baljit S. Khakh"", ""David W. Tank"", ""Dmitri B. Chklovskii"", ""Eftychios A. Pnevmatikakis""]",2019,2019,2019-01-14,eLife,eLife,journal,eLife Sciences Publications Ltd,journal,10.7554/elife.38173,https://doi.org/10.7554/elife.38173,https://doi.org/10.7554/elife.38173,https://doi.org/10.7554/elife.38173,https://openalex.org/W2805271873,,,false,false,false,1,Matched task terms: detect; no generation terms matched.,,detection,method,false,false,false,source identification of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2952463830,Simple statistical identification and removal of contaminant sequences in marker-gene and metagenomics data,"[""Nicole M. Davis"", ""Diana M. Proctor"", ""Susan Holmes"", ""David A. Relman"", ""Benjamin J. Callahan""]",2018,2018,2018-12-01,Microbiome,Microbiome,journal,BioMed Central,journal,10.1186/s40168-018-0605-2,https://doi.org/10.1186/s40168-018-0605-2,https://doi.org/10.1186/s40168-018-0605-2,https://doi.org/10.1186/s40168-018-0605-2,https://openalex.org/W2952463830,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,false,false,source identification of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2927702442,EEG Source Imaging: A Practical Review of the Analysis Steps,"[""Christoph M. Michel"", ""Denis Brunet""]",2019,2019,2019-04-04,Frontiers in Neurology,Frontiers in Neurology,journal,Frontiers Media,journal,10.3389/fneur.2019.00325,https://doi.org/10.3389/fneur.2019.00325,https://doi.org/10.3389/fneur.2019.00325,https://doi.org/10.3389/fneur.2019.00325,https://openalex.org/W2927702442,,,false,false,false,0,No required generation/task combination matched.,Matched exclusion terms: medical diagnosis.,uncertain,survey,true,false,false,source identification of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W45534775,"TM4: A Free, Open-Source System for Microarray Data Management and Analysis","[""A Saeed"", ""Vasily Sharov"", ""Joseph White"", ""Jiatong Li"", ""Wei Liang"", ""Nirmal Bhagabati"", ""John Braisted"", ""Maria I. Klapa"", ""Tracey Currier"", ""Mathangi Thiagarajan"", ""Alexander Sturn"", ""M. Snuffin"", ""A. Rezantsev"", ""Д. А. Попов"", ""A. Ryltsov"", ""E. Kostukovich"", ""I. Borisovsky"", ""Z. Liu"", ""A. Vinsavich"", ""V. Trush"", ""John Quackenbush""]",2003,2003,2003-02-01,BioTechniques,BioTechniques,journal,Future Science Ltd,journal,10.2144/03342mt01,https://doi.org/10.2144/03342mt01,https://doi.org/10.2144/03342mt01,https://doi.org/10.2144/03342mt01,https://openalex.org/W45534775,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,false,false,source identification of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2114214092,Online palmprint identification,"[""David Zhang"", ""Wai-Kin Kong"", ""Jane You"", ""M. C. Wong""]",2003,2003,2003-09-01,IEEE Transactions on Pattern Analysis and Machine Intelligence,IEEE Transactions on Pattern Analysis and Machine Intelligence,journal,IEEE Computer Society,journal,10.1109/tpami.2003.1227981,https://doi.org/10.1109/tpami.2003.1227981,https://doi.org/10.1109/tpami.2003.1227981,https://doi.org/10.1109/tpami.2003.1227981,https://openalex.org/W2114214092,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,false,false,source identification of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2131350133,A short history of<i>SHELX</i>,"[""George M. Sheldrick""]",2007,2007,2007-12-21,Acta Crystallographica Section A Foundations of Crystallography,Acta Crystallographica Section A Foundations of Crystallography,journal,Wiley,journal,10.1107/s0108767307043930,https://doi.org/10.1107/s0108767307043930,https://doi.org/10.1107/s0108767307043930,https://doi.org/10.1107/s0108767307043930,https://openalex.org/W2131350133,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,false,false,source identification of generated images | source verification of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2726515241,VoxCeleb: A Large-Scale Speaker Identification Dataset,"[""Arsha Nagrani"", ""Joon Son Chung"", ""Andrew Zisserman""]",2017,2017,2017-08-16,Interspeech 2017,Interspeech 2017,repository,Cornell University,preprint,10.21437/interspeech.2017-950,https://doi.org/10.21437/interspeech.2017-950,https://doi.org/10.21437/interspeech.2017-950,https://doi.org/10.21437/interspeech.2017-950,https://openalex.org/W2726515241,1706.08612,https://arxiv.org/abs/1706.08612,true,true,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,false,false,source identification of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2107045929,Operational remote sensing of tropospheric aerosol over land from EOS moderate resolution imaging spectroradiometer,"[""Yoram J. Kaufman"", ""D. Tanré"", ""L. A. Remer"", ""Éric Vermote"", ""A. Chu"", ""B. N. Holben""]",1997,1997,1997-07-01,Journal of Geophysical Research Atmospheres,Journal of Geophysical Research Atmospheres,journal,American Geophysical Union,journal,10.1029/96jd03988,https://doi.org/10.1029/96jd03988,https://doi.org/10.1029/96jd03988,https://doi.org/10.1029/96jd03988,https://openalex.org/W2107045929,,,false,false,false,0,Matched task terms: detect.,Matched exclusion terms: remote sensing.,detection,method,false,false,false,source identification of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2091030812,BLAST Ring Image Generator (BRIG): simple prokaryote genome comparisons,"[""Nabil-Fareed Alikhan"", ""Nicola K. Petty"", ""Nouri L. Ben Zakour"", ""Scott A. Beatson""]",2011,2011,2011-08-08,BMC Genomics,BMC Genomics,journal,BioMed Central,journal,10.1186/1471-2164-12-402,https://doi.org/10.1186/1471-2164-12-402,https://doi.org/10.1186/1471-2164-12-402,https://doi.org/10.1186/1471-2164-12-402,https://openalex.org/W2091030812,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,false,false,source identification of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2900030356,The UNITE database for molecular identification of fungi: handling dark taxa and parallel taxonomic classifications,"[""Rolf Henrik Nilsson"", ""Karl-Henrik Larsson"", ""Andy F. S. Taylor"", ""Johan Bengtsson‐Palme"", ""Thomas Stjernegaard Jeppesen"", ""Dmitry Schigel"", ""Peter G. Kennedy"", ""Kathryn T. Picard"", ""Frank Oliver Glöckner"", ""Leho Tedersoo"", ""Irja Saar"", ""Urmas Kõljalg"", ""Kessy Abarenkov""]",2018,2018,2018-10-12,Nucleic Acids Research,Nucleic Acids Research,journal,Oxford University Press,journal,10.1093/nar/gky1022,https://doi.org/10.1093/nar/gky1022,https://doi.org/10.1093/nar/gky1022,https://doi.org/10.1093/nar/gky1022,https://openalex.org/W2900030356,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,dataset,false,false,false,source identification of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2009465374,Terahertz semiconductor-heterostructure laser,"[""Rüdeger Köhler"", ""Alessandro Tredicucci"", ""Fabio Beltram"", ""Harvey E. Beere"", ""E. H. Linfield"", ""A. G. Davies"", ""D. A. Ritchie"", ""Rita Claudia Iotti"", ""Fausto Rossi""]",2002,2002,2002-05-01,Nature,Nature,journal,Nature Portfolio,journal,10.1038/417156a,https://doi.org/10.1038/417156a,https://doi.org/10.1038/417156a,https://doi.org/10.1038/417156a,https://openalex.org/W2009465374,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,false,false,source identification of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W1975025595,Identification of the haematopoietic stem cell niche and control of the niche size,"[""Jiwang Zhang"", ""Chao Niu"", ""Ling Ye"", ""Haiyang Huang"", ""Xi He"", ""Wei-Gang Tong"", ""Jason Ross"", ""Jeff Haug"", ""Teri Johnson"", ""Jian Q. Feng"", ""Stephen E. Harris"", ""Leanne M. Wiedemann"", ""Yuji Mishina"", ""Linheng Li""]",2003,2003,2003-10-01,Nature,Nature,journal,Nature Portfolio,journal,10.1038/nature02041,https://doi.org/10.1038/nature02041,https://doi.org/10.1038/nature02041,https://doi.org/10.1038/nature02041,https://openalex.org/W1975025595,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,false,false,source identification of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2329659234,Review The Cancer Genome Atlas (TCGA): an immeasurable source of knowledge,"[""Katarzyna Tomczak"", ""Patrycja Czerwińska"", ""Maciej Wiznerowicz""]",2015,2015,2015-01-01,Współczesna Onkologia,Współczesna Onkologia,journal,Termedia Publishing House,journal,10.5114/wo.2014.47136,https://doi.org/10.5114/wo.2014.47136,https://doi.org/10.5114/wo.2014.47136,https://doi.org/10.5114/wo.2014.47136,https://openalex.org/W2329659234,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,survey,true,false,false,source identification of generated images | source verification of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W1986649315,The Lung Image Database Consortium (LIDC) and Image Database Resource Initiative (IDRI): A Completed Reference Database of Lung Nodules on CT Scans,"[""Samuel G. Armato"", ""Geoffrey McLennan"", ""Luc Bidaut"", ""Michael F. McNitt‐Gray"", ""Charles R. Meyer"", ""Anthony P. Reeves"", ""Binsheng Zhao"", ""Denise R. Aberle"", ""Claudia I. Henschke"", ""Eric A. Hoffman"", ""Ella A. Kazerooni"", ""Heber MacMahon"", ""Edwin J.R. van Beek"", ""David Yankelevitz"", ""Alberto Biancardi"", ""Peyton H. Bland"", ""Matthew S. Brown"", ""Roger Engelmann"", ""Gary E. Laderach"", ""Daniel Max"", ""Richard Pais"", ""David Qing"", ""Rachael Y. Roberts"", ""Amanda R. Smith"", ""Adam Starkey"", ""Poonam Batra"", ""Philip Caligiuri"", ""Ali Farooqi"", ""Gregory W. Gladish"", ""Cecilia M. Jude"", ""Reginald F. Munden"", ""Iva Petkovska"", ""Leslie E. Quint"", ""Lawrence H. Schwartz"", ""Baskaran Sundaram"", ""Lori E. Dodd"", ""Charles Fenimore"", ""David Gur"", ""Nicholas Petrick"", ""John Freymann"", ""Justin Kirby"", ""Brian Hughes"", ""Alessi Vande Casteele"", ""Sangeeta Gupte"", ""Maha Sallam"", ""Michael D. Heath"", ""Michael Kühn"", ""Ekta Dharaiya"", ""Richard J. Burns"", ""David Fryd"", ""Marcos Salganicoff"", ""Vikram Anand"", ""Uri Shreter"", ""Stephen Vastagh"", ""Barbara Y. Croft"", ""Laurence P. Clarke""]",2011,2011,2011-01-24,Medical Physics,Medical Physics,journal,Wiley,journal,10.1118/1.3528204,https://doi.org/10.1118/1.3528204,https://doi.org/10.1118/1.3528204,https://doi.org/10.1118/1.3528204,https://openalex.org/W1986649315,,,false,false,false,0,Matched task terms: detection.,Matched exclusion terms: medical image.,detection,method,false,false,false,source identification of generated images | generated image detection | which model generated this image,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2586745507,QuPath: Open source software for digital pathology image analysis,"[""Peter Bankhead"", ""Maurice B. Loughrey"", ""José A. Fernández"", ""Yvonne Dombrowski"", ""Darragh G. McArt"", ""Philip D. Dunne"", ""Stephen McQuaid"", ""Ronan T. Gray"", ""Liam Murray"", ""Helen G. Coleman"", ""Jacqueline A. James"", ""Manuel Salto‐Tellez"", ""Peter W. Hamilton""]",2017,2017,2017-01-12,bioRxiv (Cold Spring Harbor Laboratory),bioRxiv (Cold Spring Harbor Laboratory),repository,Cold Spring Harbor Laboratory,preprint,10.1101/099796,https://doi.org/10.1101/099796,https://doi.org/10.1101/099796,https://doi.org/10.1101/099796,https://openalex.org/W2586745507,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,false,false,source identification of generated images | source verification of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W1998734250,IHC Profiler: An Open Source Plugin for the Quantitative Evaluation and Automated Scoring of Immunohistochemistry Images of Human Tissue Samples,"[""Frency Varghese"", ""Amirali B. Bukhari"", ""Renu Malhotra"", ""Abhijit De""]",2014,2014,2014-05-06,PLoS ONE,PLoS ONE,journal,Public Library of Science,journal,10.1371/journal.pone.0096801,https://doi.org/10.1371/journal.pone.0096801,https://doi.org/10.1371/journal.pone.0096801,https://doi.org/10.1371/journal.pone.0096801,https://openalex.org/W1998734250,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,false,false,source identification of generated images | source verification of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W3003257820,SciPy 1.0: fundamental algorithms for scientific computing in Python,"[""Pauli Virtanen"", ""Ralf Gommers"", ""Travis E. Oliphant"", ""Matt Haberland"", ""Tyler Reddy"", ""David Cournapeau"", ""Evgeni Burovski"", ""Pearu Peterson"", ""Warren Weckesser"", ""Jonathan Bright"", ""Stéfan J. van der Walt"", ""Matthew Brett"", ""Joshua Wilson"", ""K. Jarrod Millman"", ""Nikolay Mayorov"", ""Andrew R. J. Nelson"", ""Eric Jones"", ""Robert Kern"", ""Eric Larson"", ""C J Carey"", ""İlhan Polat"", ""Yu Feng"", ""Eric W. Moore"", ""Jake VanderPlas"", ""Denis Laxalde"", ""Josef Perktold"", ""Robert Cimrman"", ""Ian Henriksen"", ""E. A. Quintero"", ""Charles R. Harris"", ""Anne M. Archibald"", ""Antônio H. Ribeiro"", ""Fabian Pedregosa"", ""Paul van Mulbregt"", ""SciPy 1.0 Contributors"", ""Aditya Vijaykumar"", ""Alessandro Pietro Bardelli"", ""Alex Rothberg"", ""Andreas Hilboll"", ""Andreas Kloeckner"", ""Anthony Scopatz"", ""Antony Lee"", ""Ariel Rokem"", ""C. Nathan Woods"", ""Chad Fulton"", ""Charles Masson"", ""Christian Häggström"", ""Clark Fitzgerald"", ""David A. Nicholson"", ""David R. Hagen"", ""Dmitrii V. Pasechnik"", ""Emanuele Olivetti"", ""Eric Martin"", ""Eric Wieser"", ""Fabrice Silva"", ""Felix Lenders"", ""Florian Wilhelm"", ""G. Young"", ""Gavin A. Price"", ""Gert-Ludwig Ingold"", ""Gregory E. Allen"", ""Gregory R. Lee"", ""Hervé Audren"", ""Irvin Probst"", ""Jörg P. Dietrich"", ""Jacob Silterra"", ""James T Webber"", ""Janko Slavič"", ""Joel Nothman"", ""Johannes Buchner"", ""Johannes Kulick"", ""Johannes L. Schönberger"", ""José Vinícius de Miranda Cardoso"", ""Joscha Reimer"", ""Joseph Harrington"", ""Juan Luis Cano Rodríguez"", ""Juan Nunez-Iglesias"", ""Justin Kuczynski"", ""Kevin Tritz"", ""Martin Thoma"", ""Matthew Newville"", ""Matthias Kümmerer"", ""Maximilian Bolingbroke"", ""Michael Tartre"", ""Mikhail Pak"", ""Nathaniel J. Smith"", ""Nikolai Nowaczyk"", ""Nikolay Shebanov"", ""Oleksandr Pavlyk"", ""Per A. Brodtkorb"", ""Perry Lee"", ""Robert T. McGibbon"", ""Roman Feldbauer"", ""Sam Lewis"", ""Sam Tygier"", ""Scott Sievert"", ""Sebastiano Vigna"", ""Stefan Peterson"", ""Surhud More"", ""Tadeusz Pudlik""]",2020,2020,2020-02-03,Nature Methods,Nature Methods,journal,Nature Portfolio,journal,10.1038/s41592-019-0686-2,https://doi.org/10.1038/s41592-019-0686-2,https://doi.org/10.1038/s41592-019-0686-2,https://doi.org/10.1038/s41592-019-0686-2,https://openalex.org/W3003257820,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,false,false,source identification of generated images | source verification of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2106632637,Multichannel analysis of surface waves,"[""Choon B. Park"", ""Richard D. Miller"", ""Jianghai Xia""]",1999,1999,1999-06-01,Geophysics,Geophysics,journal,Society of Exploration Geophysicists,journal,10.1190/1.1444590,https://doi.org/10.1190/1.1444590,https://doi.org/10.1190/1.1444590,https://doi.org/10.1190/1.1444590,https://openalex.org/W2106632637,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,false,false,source identification of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2796277309,"Review on nanoparticles and nanostructured materials: history, sources, toxicity and regulations","[""Jaison Jeevanandam"", ""Ahmed Barhoum"", ""Yen San Chan"", ""Alain Dufresne"", ""Michael K. Danquah""]",2018,2018,2018-04-03,Beilstein Journal of Nanotechnology,Beilstein Journal of Nanotechnology,journal,Beilstein Institute for the Advancement of Chemical Sciences,journal,10.3762/bjnano.9.98,https://doi.org/10.3762/bjnano.9.98,https://doi.org/10.3762/bjnano.9.98,https://doi.org/10.3762/bjnano.9.98,https://openalex.org/W2796277309,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,survey,true,false,false,source identification of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2042685082,Identification of individual and few layers of WS2 using Raman Spectroscopy,"[""Ayşe Berkdemir"", ""Humberto R. Gutiérrez"", ""Andrés R. Botello‐Méndez"", ""Néstor Perea‐López"", ""Ana Laura Elías"", ""Chen-Ing Chia"", ""Bei Wang"", ""Vincent H. Crespi"", ""Florentino Lopéz‐Urías"", ""Jean‐Christophe Charlier"", ""Humberto Terrones"", ""Mauricio Terrones""]",2013,2013,2013-04-30,Scientific Reports,Scientific Reports,journal,Nature Portfolio,journal,10.1038/srep01755,https://doi.org/10.1038/srep01755,https://doi.org/10.1038/srep01755,https://doi.org/10.1038/srep01755,https://openalex.org/W2042685082,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,false,false,source identification of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2123163997,ERPLAB: an open-source toolbox for the analysis of event-related potentials,"[""Javier López‐Calderón"", ""Steven J. Luck""]",2014,2014,2014-04-14,Frontiers in Human Neuroscience,Frontiers in Human Neuroscience,journal,Frontiers Media,journal,10.3389/fnhum.2014.00213,https://doi.org/10.3389/fnhum.2014.00213,https://doi.org/10.3389/fnhum.2014.00213,https://doi.org/10.3389/fnhum.2014.00213,https://openalex.org/W2123163997,,,false,false,false,1,Matched task terms: detection; no generation terms matched.,,detection,method,false,false,false,source identification of generated images | source verification of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2114809469,Multiplexed Echo Planar Imaging for Sub-Second Whole Brain FMRI and Fast Diffusion Imaging,"[""David A. Feinberg"", ""Steen Moeller"", ""Stephen M. Smith"", ""Edward J. Auerbach"", ""Sudhir Ramanna"", ""Matt Glasser"", ""Karla L. Miller"", ""Kâmil Uǧurbil"", ""Essa Yacoub""]",2010,2010,2010-12-20,PLoS ONE,PLoS ONE,journal,Public Library of Science,journal,10.1371/journal.pone.0015710,https://doi.org/10.1371/journal.pone.0015710,https://doi.org/10.1371/journal.pone.0015710,https://doi.org/10.1371/journal.pone.0015710,https://openalex.org/W2114809469,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,false,false,source identification of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2891378911,PRISMA Extension for Scoping Reviews (PRISMA-ScR): Checklist and Explanation,"[""Andrea C. Tricco"", ""Erin Lillie"", ""Wasifa Zarin"", ""Kelly K. O’Brien"", ""Heather Colquhoun"", ""Danielle Levac"", ""David Moher"", ""Micah D.J. Peters"", ""Tanya Horsley"", ""Laura Weeks"", ""Susanne Hempel"", ""Elie A. Akl"", ""Christine Chang"", ""Jessie McGowan"", ""Lesley Stewart"", ""Lisa Hartling"", ""Adrian Aldcroft"", ""Michael G. Wilson"", ""Chantelle Garritty"", ""Simon Lewin"", ""Christina Godfrey"", ""Marilyn Macdonald"", ""Étienne V Langlois"", ""Karla Soares‐Weiser"", ""Jo Moriarty"", ""Tammy Clifford"", ""Özge Tunçalp"", ""Sharon E. Straus""]",2018,2018,2018-09-03,Annals of Internal Medicine,Annals of Internal Medicine,journal,American College of Physicians,journal,10.7326/m18-0850,https://doi.org/10.7326/m18-0850,https://doi.org/10.7326/m18-0850,https://doi.org/10.7326/m18-0850,https://openalex.org/W2891378911,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,false,false,source identification of generated images | source verification of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2776687276,General synthesis and definitive structural identification of MN4C4 single-atom catalysts with tunable electrocatalytic activities,"[""Huilong Fei"", ""Juncai Dong"", ""Yexin Feng"", ""Christopher S. Allen"", ""Chengzhang Wan"", ""Boris Volosskiy"", ""Mufan Li"", ""Zipeng Zhao"", ""Yiliu Wang"", ""Hongtao Sun"", ""Pengfei An"", ""Wenxing Chen"", ""Zhiying Guo"", ""Chain Lee"", ""Dongliang Chen"", ""Imran Shakir"", ""Mingjie Liu"", ""Tiandou Hu"", ""Yadong Li"", ""Angus I. Kirkland"", ""Xiangfeng Duan"", ""Yu Huang""]",2017,2017,2017-12-22,Nature Catalysis,Nature Catalysis,journal,Nature Portfolio,journal,10.1038/s41929-017-0008-y,https://doi.org/10.1038/s41929-017-0008-y,https://doi.org/10.1038/s41929-017-0008-y,https://doi.org/10.1038/s41929-017-0008-y,https://openalex.org/W2776687276,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,false,false,source identification of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2167868121,The autism brain imaging data exchange: towards a large-scale evaluation of the intrinsic brain architecture in autism,"[""Adriana Di Martino"", ""Chao‐Gan Yan"", ""Qinghong Li"", ""E Denio"", ""F. Xavier Castellanos"", ""Kaat Alaerts"", ""Jeffrey S. Anderson"", ""Michal Assaf"", ""Susan Y. Bookheimer"", ""Mirella Dapretto"", ""Ben Deen"", ""Sonja Delmonte"", ""Ilan Dinstein"", ""Birgit Ertl‐Wagner"", ""Damien A. Fair"", ""Louise Gallagher"", ""Daniel P. Kennedy"", ""Christopher L. Keown"", ""Christian Keysers"", ""Janet E. Lainhart"", ""Catherine Lord"", ""Beatríz Luna"", ""Vinod Menon"", ""Nancy J. Minshew"", ""Christopher S. Monk"", ""Sophia Mueller"", ""R-A Müller"", ""Mary Beth Nebel"", ""Joel T. Nigg"", ""Kirsten O’Hearn"", ""Kevin A. Pelphrey"", ""Scott Peltier"", ""Jeffrey D. Rudie"", ""Stefan Sunaert"", ""Marc Thioux"", ""J. Michael Tyszka"", ""Lucina Q. Uddin"", ""Judith Verhoeven"", ""Nicole Wenderoth"", ""Jillian Lee Wiggins"", ""Stewart H. Mostofsky"", ""Michael P. Milham""]",2013,2013,2013-06-18,Molecular Psychiatry,Molecular Psychiatry,journal,Springer Nature,journal,10.1038/mp.2013.78,https://doi.org/10.1038/mp.2013.78,https://doi.org/10.1038/mp.2013.78,https://doi.org/10.1038/mp.2013.78,https://openalex.org/W2167868121,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,false,false,source identification of generated images | source verification of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2090804892,Microglia as a source and target of cytokines,"[""Uwe‐Karsten Hanisch""]",2002,2002,2002-10-04,Glia,Glia,journal,Wiley,journal,10.1002/glia.10161,https://doi.org/10.1002/glia.10161,https://doi.org/10.1002/glia.10161,https://doi.org/10.1002/glia.10161,https://openalex.org/W2090804892,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,false,false,source identification of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2777280533,Blind Quality Assessment Based on Pseudo-Reference Image,"[""Xiongkuo Min"", ""Ke Gu"", ""Guangtao Zhai"", ""Jing Liu"", ""Xiaokang Yang"", ""Chang Wen Chen""]",2017,2017,2017-12-29,IEEE Transactions on Multimedia,IEEE Transactions on Multimedia,journal,Institute of Electrical and Electronics Engineers,journal,10.1109/tmm.2017.2788206,https://doi.org/10.1109/tmm.2017.2788206,https://doi.org/10.1109/tmm.2017.2788206,https://doi.org/10.1109/tmm.2017.2788206,https://openalex.org/W2777280533,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,false,false,source identification of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
