openalex_id,in_scope,author_openalex_id,author_name,author_position,author_order,institution_openalex_id,institution_name,city,country,country_code,ror_id,latitude,longitude,raw_affiliation_text,manual_review,notes
https://openalex.org/W4390873235,true,https://openalex.org/A5100418321,Zhendong Wang,first,1,https://openalex.org/I126520041,University of Science and Technology of China,,,CN,04c4dkn09,,,"University of Science and Technology of China,CAS Key Laboratory of GIPAS,EEIS Department | EEIS Department, CAS Key Laboratory of GIPAS, University of Science and Technology of China",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4390873235,true,https://openalex.org/A5101369681,Jianmin Bao,middle,2,https://openalex.org/I4210113369,Microsoft Research Asia (China),,,CN,0300m5276,,,Microsoft Research Asia,true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4390873235,true,https://openalex.org/A5046805800,Wengang Zhou,middle,3,https://openalex.org/I126520041,University of Science and Technology of China,,,CN,04c4dkn09,,,"University of Science and Technology of China,CAS Key Laboratory of GIPAS,EEIS Department | EEIS Department, CAS Key Laboratory of GIPAS, University of Science and Technology of China",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4390873235,true,https://openalex.org/A5046805800,Wengang Zhou,middle,3,https://openalex.org/I4210105595,Institute of Art,,,PL,017fyx225,,,"Institute of Artificial Intelligence, Hefei Comprehensive National Science Center",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4390873235,true,https://openalex.org/A5046805800,Wengang Zhou,middle,3,https://openalex.org/I4210137491,National Science Centre,,,PL,03ha2q922,,,"Institute of Artificial Intelligence, Hefei Comprehensive National Science Center",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4390873235,true,https://openalex.org/A5101417440,Weilun Wang,middle,4,https://openalex.org/I126520041,University of Science and Technology of China,,,CN,04c4dkn09,,,"University of Science and Technology of China,CAS Key Laboratory of GIPAS,EEIS Department | EEIS Department, CAS Key Laboratory of GIPAS, University of Science and Technology of China",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4390873235,true,https://openalex.org/A5035950233,Hezhen Hu,middle,5,https://openalex.org/I126520041,University of Science and Technology of China,,,CN,04c4dkn09,,,"University of Science and Technology of China,CAS Key Laboratory of GIPAS,EEIS Department | EEIS Department, CAS Key Laboratory of GIPAS, University of Science and Technology of China",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4390873235,true,https://openalex.org/A5100420451,Hong Chen,middle,6,,,,,,,,,Merchants Union Consumer Finance Company,true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually. Structured institution missing; preserved raw affiliation text for manual resolution."
https://openalex.org/W4390873235,true,https://openalex.org/A5078141810,Houqiang Li,last,7,https://openalex.org/I126520041,University of Science and Technology of China,,,CN,04c4dkn09,,,"University of Science and Technology of China,CAS Key Laboratory of GIPAS,EEIS Department | EEIS Department, CAS Key Laboratory of GIPAS, University of Science and Technology of China",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4390873235,true,https://openalex.org/A5078141810,Houqiang Li,last,7,https://openalex.org/I4210105595,Institute of Art,,,PL,017fyx225,,,"Institute of Artificial Intelligence, Hefei Comprehensive National Science Center",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4390873235,true,https://openalex.org/A5078141810,Houqiang Li,last,7,https://openalex.org/I4210137491,National Science Centre,,,PL,03ha2q922,,,"Institute of Artificial Intelligence, Hefei Comprehensive National Science Center",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2811414481,true,https://openalex.org/A5038286261,Francesco Marra,first,1,https://openalex.org/I71267560,University of Naples Federico II,,,IT,05290cv24,,,"Dep. of Electrical Engineering and Information Technology, University Federico II of Naples, Naples, Italy",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2811414481,true,https://openalex.org/A5038476909,Diego Gragnaniello,middle,2,https://openalex.org/I71267560,University of Naples Federico II,,,IT,05290cv24,,,"Dep. of Electrical Engineering and Information Technology, University Federico II of Naples, Naples, Italy",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2811414481,true,https://openalex.org/A5085769320,Davide Cozzolino,middle,3,https://openalex.org/I71267560,University of Naples Federico II,,,IT,05290cv24,,,"Dep. of Electrical Engineering and Information Technology, University Federico II of Naples, Naples, Italy",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2811414481,true,https://openalex.org/A5080842029,Luisa Verdoliva,last,4,https://openalex.org/I71267560,University of Naples Federico II,,,IT,05290cv24,,,"Dep. of Electrical Engineering and Information Technology, University Federico II of Naples, Naples, Italy",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4392453284,true,https://openalex.org/A5009676491,Lydia Abady,first,1,https://openalex.org/I102064193,University of Siena,,,IT,01tevnk56,,,"Department of Information Engineering and Mathematics, University of Siena, Via Roma 56, 53100 Siena, Italy",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4392453284,true,https://openalex.org/A5100384783,Jun Wang,middle,2,https://openalex.org/I102064193,University of Siena,,,IT,01tevnk56,,,"Department of Information Engineering and Mathematics, University of Siena, Via Roma 56, 53100 Siena, Italy",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4392453284,true,https://openalex.org/A5026139768,Benedetta Tondi,middle,3,https://openalex.org/I102064193,University of Siena,,,IT,01tevnk56,,,"Department of Information Engineering and Mathematics, University of Siena, Via Roma 56, 53100 Siena, Italy",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4392453284,true,https://openalex.org/A5007836692,Mauro Barni,last,4,https://openalex.org/I102064193,University of Siena,,,IT,01tevnk56,,,"Department of Information Engineering and Mathematics, University of Siena, Via Roma 56, 53100 Siena, Italy",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4200053273,true,https://openalex.org/A5081217968,Brandon Khoo,first,1,https://openalex.org/I11662577,Monash University Malaysia,,,MY,00yncr324,,,"School of IT Monash University, Malaysia campus Subang Jaya Malaysia | School of IT, Monash University, Malaysia campus, Subang Jaya, Malaysia",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4200053273,true,https://openalex.org/A5066166428,Raphaël C.‐W. Phan,middle,2,https://openalex.org/I11662577,Monash University Malaysia,,,MY,00yncr324,,,"School of IT Monash University, Malaysia campus Subang Jaya Malaysia | School of IT, Monash University, Malaysia campus, Subang Jaya, Malaysia",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4200053273,true,https://openalex.org/A5066166428,Raphaël C.‐W. Phan,middle,2,https://openalex.org/I56590836,Monash University,,,AU,02bfwt286,,,"Department of Software Systems &amp; Cybersecurity, Faculty of IT Monash University Melbourne Victoria Australia | Department of Software Systems & Cybersecurity, Faculty of IT, Monash University, Melbourne, Victoria, Australia",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4200053273,true,https://openalex.org/A5031567819,Chern Hong Lim,last,3,https://openalex.org/I11662577,Monash University Malaysia,,,MY,00yncr324,,,"School of IT Monash University, Malaysia campus Subang Jaya Malaysia | School of IT, Monash University, Malaysia campus, Subang Jaya, Malaysia",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4402753859,true,https://openalex.org/A5065679852,Huan Liu,first,1,https://openalex.org/I21193070,Beijing Jiaotong University,,,CN,01yj56c84,,,"Institute of Information Science, Beijing Jiaotong University",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4402753859,true,https://openalex.org/A5040257967,Zichang Tan,middle,2,https://openalex.org/I98301712,Baidu (China),,,CN,03vs3wt56,,,Baidu VIS,true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4402753859,true,https://openalex.org/A5078290333,Chuangchuang Tan,middle,3,https://openalex.org/I21193070,Beijing Jiaotong University,,,CN,01yj56c84,,,"Institute of Information Science, Beijing Jiaotong University",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4402753859,true,https://openalex.org/A5087043856,Yunchao Wei,middle,4,https://openalex.org/I21193070,Beijing Jiaotong University,,,CN,01yj56c84,,,"Institute of Information Science, Beijing Jiaotong University",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4402753859,true,https://openalex.org/A5075880303,Jingdong Wang,middle,5,https://openalex.org/I98301712,Baidu (China),,,CN,03vs3wt56,,,Baidu VIS,true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4402753859,true,https://openalex.org/A5110382448,Yao Zhao,last,6,https://openalex.org/I21193070,Beijing Jiaotong University,,,CN,01yj56c84,,,"Institute of Information Science, Beijing Jiaotong University",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4375869427,true,https://openalex.org/A5048938490,Riccardo Corvi,first,1,https://openalex.org/I4210117450,Federico II University Hospital,,,IT,02jr6tp70,,,"University Federico II of Naples,Italy | University Federico II of Naples, Italy",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4375869427,true,https://openalex.org/A5085769320,Davide Cozzolino,middle,2,https://openalex.org/I4210117450,Federico II University Hospital,,,IT,02jr6tp70,,,"University Federico II of Naples,Italy | University Federico II of Naples, Italy",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4375869427,true,https://openalex.org/A5078732355,Giada Zingarini,middle,3,https://openalex.org/I4210117450,Federico II University Hospital,,,IT,02jr6tp70,,,"University Federico II of Naples,Italy | University Federico II of Naples, Italy",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4375869427,true,https://openalex.org/A5081981044,Giovanni Poggi,middle,4,https://openalex.org/I4210117450,Federico II University Hospital,,,IT,02jr6tp70,,,"University Federico II of Naples,Italy | University Federico II of Naples, Italy",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4375869427,true,https://openalex.org/A5026964301,Koki Nagano,middle,5,,,,,,,,,NVIDIA,true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually. Structured institution missing; preserved raw affiliation text for manual resolution."
https://openalex.org/W4375869427,true,https://openalex.org/A5080842029,Luisa Verdoliva,last,6,https://openalex.org/I4210117450,Federico II University Hospital,,,IT,02jr6tp70,,,"University Federico II of Naples,Italy | University Federico II of Naples, Italy",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4404002774,true,https://openalex.org/A5024874767,Christos Koutlis,first,1,https://openalex.org/I4210093649,Information Technologies Institute,,,GR,0069akp70,,,"Information Technologies Institute @ CERTH, Thessaloniki, Greece",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4404002774,true,https://openalex.org/A5024874767,Christos Koutlis,first,1,https://openalex.org/I4210134249,Centre for Research and Technology Hellas,,,GR,03bndpq63,,,"Information Technologies Institute @ CERTH, Thessaloniki, Greece",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4404002774,true,https://openalex.org/A5013616365,Symeon Papadopoulos,last,2,https://openalex.org/I4210093649,Information Technologies Institute,,,GR,0069akp70,,,"Information Technologies Institute @ CERTH, Thessaloniki, Greece",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4404002774,true,https://openalex.org/A5013616365,Symeon Papadopoulos,last,2,https://openalex.org/I4210134249,Centre for Research and Technology Hellas,,,GR,03bndpq63,,,"Information Technologies Institute @ CERTH, Thessaloniki, Greece",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4386590429,true,https://openalex.org/A5027792367,Md Awsafur Rahman,first,1,https://openalex.org/I183697816,Bangladesh University of Engineering and Technology,,,BD,05a1qpv97,,,"BUET,Dept. of EEE,Bangladesh | Dept. of EEE, BUET, Bangladesh",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4386590429,true,https://openalex.org/A5070147835,Bishmoy Paul,middle,2,https://openalex.org/I183697816,Bangladesh University of Engineering and Technology,,,BD,05a1qpv97,,,"BUET,Dept. of EEE,Bangladesh | Dept. of EEE, BUET, Bangladesh",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4386590429,true,https://openalex.org/A5038530616,Najibul Haque Sarker,middle,3,https://openalex.org/I183697816,Bangladesh University of Engineering and Technology,,,BD,05a1qpv97,,,"BUET,Dept. of CSE,Bangladesh | Dept. of CSE, BUET, Bangladesh",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4386590429,true,https://openalex.org/A5081902603,Zaber Ibn Abdul Hakim,middle,4,https://openalex.org/I183697816,Bangladesh University of Engineering and Technology,,,BD,05a1qpv97,,,"BUET,Dept. of CSE,Bangladesh | Dept. of CSE, BUET, Bangladesh",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4386590429,true,https://openalex.org/A5074606314,Shaikh Anowarul Fattah,last,5,https://openalex.org/I183697816,Bangladesh University of Engineering and Technology,,,BD,05a1qpv97,,,"BUET,Dept. of EEE,Bangladesh | Dept. of EEE, BUET, Bangladesh",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4394597038,true,https://openalex.org/A5008737387,Sergey Sinitsa,first,1,https://openalex.org/I2801151526,Brandman University,,,US,013922990,,,Reichman University,true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4394597038,true,https://openalex.org/A5021513418,Ohad Fried,last,2,https://openalex.org/I2801151526,Brandman University,,,US,013922990,,,Reichman University,true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4406160881,true,https://openalex.org/A5031314564,Mamadou Keïta,first,1,https://openalex.org/I4210123471,Institut d'électronique de microélectronique et de nanotechnologie,,,FR,02q4res37,,,Laboratory of IEMN Université Polytechnique Hauts‐de‐France Valenciennes France,true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4406160881,true,https://openalex.org/A5031314564,Mamadou Keïta,first,1,https://openalex.org/I70348806,Université Polytechnique Hauts-de-France,,,FR,02ezch769,,,Laboratory of IEMN Université Polytechnique Hauts‐de‐France Valenciennes France,true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4406160881,true,https://openalex.org/A5114039161,Wassim Hamidouche,middle,2,https://openalex.org/I176601375,Khalifa University of Science and Technology,,,AE,05hffr360,,,"Khalifa University Abu Dhabi UAE | Khalifa University, Abu Dhabi, UAE",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4406160881,true,https://openalex.org/A5094583687,Hessen Bougueffa Eutamene,middle,3,https://openalex.org/I4210123471,Institut d'électronique de microélectronique et de nanotechnologie,,,FR,02q4res37,,,Laboratory of IEMN Université Polytechnique Hauts‐de‐France Valenciennes France,true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4406160881,true,https://openalex.org/A5094583687,Hessen Bougueffa Eutamene,middle,3,https://openalex.org/I70348806,Université Polytechnique Hauts-de-France,,,FR,02ezch769,,,Laboratory of IEMN Université Polytechnique Hauts‐de‐France Valenciennes France,true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4406160881,true,https://openalex.org/A5088214859,Abdelmalik Taleb‐Ahmed,middle,4,https://openalex.org/I4210123471,Institut d'électronique de microélectronique et de nanotechnologie,,,FR,02q4res37,,,Laboratory of IEMN Université Polytechnique Hauts‐de‐France Valenciennes France,true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4406160881,true,https://openalex.org/A5088214859,Abdelmalik Taleb‐Ahmed,middle,4,https://openalex.org/I70348806,Université Polytechnique Hauts-de-France,,,FR,02ezch769,,,Laboratory of IEMN Université Polytechnique Hauts‐de‐France Valenciennes France,true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4406160881,true,https://openalex.org/A5025314362,David Camacho,middle,5,https://openalex.org/I88060688,Universidad Politécnica de Madrid,,,ES,03n6nwv02,,,"Technical University of Madrid Madrid Spain | Technical University of Madrid, Madrid, Spain",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4406160881,true,https://openalex.org/A5013928164,Abdenour Hadid,last,6,https://openalex.org/I4210141120,Sorbonne University Abu Dhabi,,,AE,03e1ymy32,,,"Sorbonne Center for Artificial Intelligence Sorbonne University Abu Dhabi UAE | Sorbonne Center for Artificial Intelligence, Sorbonne University, Abu Dhabi, UAE",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4409149749,true,https://openalex.org/A5067586474,Ouxiang Li,first,1,https://openalex.org/I126520041,University of Science and Technology of China,,,CN,04c4dkn09,,,"University of Science and Technology of China, Hefei, Anhui, China",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4409149749,true,,Jiayin Cai,middle,2,,,,,,,,,"Xiaohongshu Inc., Beijing, China",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually. Structured institution missing; preserved raw affiliation text for manual resolution. OpenAlex author ID missing."
https://openalex.org/W4409149749,true,https://openalex.org/A5043525989,Yanbin Hao,middle,3,https://openalex.org/I126520041,University of Science and Technology of China,,,CN,04c4dkn09,,,"University of Science and Technology of China, Hefei, Anhui, China",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4409149749,true,https://openalex.org/A5109617826,X.H. Jiang,middle,4,,,,,,,,,"Xiaohongshu Inc., Beijing, China",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually. Structured institution missing; preserved raw affiliation text for manual resolution."
https://openalex.org/W4409149749,true,https://openalex.org/A5107062676,Yao Hu,middle,5,,,,,,,,,"Xiaohongshu Inc., Beijing, China",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually. Structured institution missing; preserved raw affiliation text for manual resolution."
https://openalex.org/W4409149749,true,https://openalex.org/A5051925942,Fuli Feng,last,6,https://openalex.org/I126520041,University of Science and Technology of China,,,CN,04c4dkn09,,,"University of Science and Technology of China, Hefei, Anhui, China",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W3134971133,true,https://openalex.org/A5067506984,Anselmo Ferreira,first,1,https://openalex.org/I102064193,University of Siena,,,IT,01tevnk56,,,"Department of Information Engineering and Mathematics, University of Siena, 53100 Siena, SI, Italy",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W3134971133,true,https://openalex.org/A5014302355,Ehsan Nowroozi,middle,2,https://openalex.org/I102064193,University of Siena,,,IT,01tevnk56,,,"Department of Information Engineering and Mathematics, University of Siena, 53100 Siena, SI, Italy",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W3134971133,true,https://openalex.org/A5007836692,Mauro Barni,last,3,https://openalex.org/I102064193,University of Siena,,,IT,01tevnk56,,,"Department of Information Engineering and Mathematics, University of Siena, 53100 Siena, SI, Italy",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4399261681,true,https://openalex.org/A5018362055,Manos Schinas,first,1,https://openalex.org/I4210093649,Information Technologies Institute,,,GR,0069akp70,,,"Information Technologies Institute - Centre of Research and Technology - Hellas, Greece",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4399261681,true,https://openalex.org/A5013616365,Symeon Papadopoulos,last,2,https://openalex.org/I4210093649,Information Technologies Institute,,,GR,0069akp70,,,"Information Technologies Institute - Centre of Research and Technology - Hellas, Greece",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4378506811,true,https://openalex.org/A5059249444,Haiwei Wu,first,1,,,,,,,,,,true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually. No affiliation information provided by OpenAlex for this authorship."
https://openalex.org/W4378506811,true,https://openalex.org/A5037979193,Jiantao Zhou,middle,2,,,,,,,,,,true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually. No affiliation information provided by OpenAlex for this authorship."
https://openalex.org/W4378506811,true,https://openalex.org/A5053628330,Shile Zhang,last,3,,,,,,,,,,true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually. No affiliation information provided by OpenAlex for this authorship."
https://openalex.org/W4413144629,true,https://openalex.org/A5018338482,Dimitrios Karageorgiou,first,1,https://openalex.org/I4210093649,Information Technologies Institute,,,GR,0069akp70,,,"CERTH,Information Technologies Institute,Greece",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4413144629,true,https://openalex.org/A5018338482,Dimitrios Karageorgiou,first,1,https://openalex.org/I4210134249,Centre for Research and Technology Hellas,,,GR,03bndpq63,,,"CERTH,Information Technologies Institute,Greece",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4413144629,true,https://openalex.org/A5013616365,Symeon Papadopoulos,middle,2,https://openalex.org/I4210093649,Information Technologies Institute,,,GR,0069akp70,,,"CERTH,Information Technologies Institute,Greece",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4413144629,true,https://openalex.org/A5013616365,Symeon Papadopoulos,middle,2,https://openalex.org/I4210134249,Centre for Research and Technology Hellas,,,GR,03bndpq63,,,"CERTH,Information Technologies Institute,Greece",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4413144629,true,https://openalex.org/A5084122016,Ioannis Kompatsiaris,middle,3,https://openalex.org/I4210093649,Information Technologies Institute,,,GR,0069akp70,,,"CERTH,Information Technologies Institute,Greece",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4413144629,true,https://openalex.org/A5084122016,Ioannis Kompatsiaris,middle,3,https://openalex.org/I4210134249,Centre for Research and Technology Hellas,,,GR,03bndpq63,,,"CERTH,Information Technologies Institute,Greece",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W4413144629,true,https://openalex.org/A5002625178,Efstratios Gavves,last,4,https://openalex.org/I887064364,University of Amsterdam,,,NL,04dkp9463,,,"University of Amsterdam,The Netherlands",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
