paper_id,title,existing_doi,matched_arxiv_id,arxiv_url,match_basis,confidence,action,note
W4313048095,Discovering Transferable Forensic Features for CNN-Generated Images Detection,10.1007/978-3-031-19784-0_39,2208.11342,https://arxiv.org/abs/2208.11342,exact_title_author,high,skipped,Already linked; author overlap 1.000 confirms the local preprint pair.
W3010699567,Incremental learning for the detection and classification of GAN-generated images,10.1109/wifs47025.2019.9035099,1910.01568,https://arxiv.org/abs/1910.01568,exact_title_author,low,needs_review,Author overlap 0.143; automatic threshold is 0.800.
W3179128750,"Detection, Attribution and Localization of GAN Generated Images",10.2352/issn.2470-1173.2021.4.mwsf-276,2007.10466,https://arxiv.org/abs/2007.10466,exact_title_author,high,skipped,Already linked; author overlap 1.000 confirms the local preprint pair.
W4402915976,Beyond Deepfake Images: Detecting AI-Generated Videos,10.1109/cvprw63382.2024.00443,2404.15955,https://arxiv.org/abs/2404.15955,exact_title_author,high,skipped,Already linked; author overlap 1.000 confirms the local preprint pair.
W2991318208,Attributing Fake Images to GANs: Learning and Analyzing GAN Fingerprints,10.1109/iccv.2019.00765,1811.08180,https://arxiv.org/abs/1811.08180,exact_title_author,high,skipped,Already linked; author overlap 1.000 confirms the local preprint pair.
W4287716543,Artificial Fingerprinting for Generative Models: Rooting Deepfake Attribution in Training Data,10.60882/cispa.24613728,2007.08457,https://arxiv.org/abs/2007.08457,exact_title_author,high,skipped,Already linked; author overlap 1.000 confirms the local preprint pair.
W4402352361,X-Transfer: A Transfer Learning-Based Framework for GAN-Generated Fake Image Detection,10.1109/ijcnn60899.2024.10650566,2310.04639,https://arxiv.org/abs/2310.04639,exact_title_author,medium,needs_review,Author overlap 0.778; automatic threshold is 0.800.
W4402264364,An Analysis of Recent Advances in Deepfake Image Detection in an Evolving Threat Landscape,10.1109/sp54263.2024.00194,2404.16212,https://arxiv.org/abs/2404.16212,exact_title_author,high,skipped,Already linked; author overlap 1.000 confirms the local preprint pair.
W4226453081,Deep Learning for Deepfakes Creation and Detection: A Survey,10.2139/ssrn.4030341,1909.11573,https://arxiv.org/abs/1909.11573,exact_title_author,high,filled,Filled by local enrichment; author overlap 1.000 confirms the unique preprint pair.
W7133207051,GenImage: A Million-Scale Benchmark for Detecting AI-Generated Image,10.52202/075280-3398,2306.08571,https://arxiv.org/abs/2306.08571,exact_title_author,high,skipped,Already linked; author overlap 1.000 confirms the local preprint pair.
W4394891207,Detecting AI-Generated Images via CLIP,10.21203/rs.3.rs-4259468/v1,2404.08788,https://arxiv.org/abs/2404.08788,exact_title_author,high,skipped,Already linked; author overlap 1.000 confirms the local preprint pair.
W4380319827,Regulating ChatGPT and other Large Generative AI Models,10.1145/3593013.3594067,2302.02337,https://arxiv.org/abs/2302.02337,exact_title_author,high,filled,Filled by local enrichment; author overlap 1.000 confirms the unique preprint pair.
W3099878876,Array programming with NumPy,,2006.10256,https://arxiv.org/abs/2006.10256,exact_title_author,low,needs_review,Author overlap 0.000; automatic threshold is 0.800.
W2295936755,Image inpainting,10.1145/344779.344972,2201.00177v1,https://arxiv.org/abs/2201.00177v1,normalized_title_author,low,needs_review,Plausible title match without sufficient author support; arXiv year 2022 is diagnostic only.
W2468368736,Monocular 3D Object Detection for Autonomous Driving,10.1109/cvpr.2016.236,2102.00690v1,https://arxiv.org/abs/2102.00690v1,normalized_title_author,low,needs_review,Plausible title match without sufficient author support; arXiv year 2021 is diagnostic only.
W4372336638,Denoising diffusion probabilistic models for 3D medical image generation,10.1038/s41598-023-34341-2,2211.03364v7,https://arxiv.org/abs/2211.03364v7,normalized_title_author,medium,needs_review,Plausible title match without sufficient author support; arXiv year 2022 is diagnostic only.
